360,15,0
358,14,0
356,14,0
354,14,0
352,14,0
350,14,0
348,14,0
346,14,0
344,14,0
342,14,0
340,14,0
338,14,0
336,14,0
334,14,0
332,13,0
330,13,0
328,13,0
326,13,0
324,13,0
322,13,0
320,13,0
318,13,0
316,13,0
314,13,0
312,13,0
310,13,0
308,12,0
306,12,0
304,12,0
302,12,0
300,12,0
298,12,0
296,12,0
294,12,0
292,12,0
290,12,0
288,12,0
286,12,0
284,12,0
282,11,0
280,11,0
278,11,0
276,11,0
274,11,0
272,11,0
270,11,0
268,11,0
266,11,0
264,11,0
262,11,0
260,11,0
258,11,0
256,10,0
254,10,0
252,10,0
250,10,0
248,10,0
246,10,0
244,10,0
242,10,0
240,10,0
238,10,0
236,10,0
234,10,0
232,10,0
230,9,0
228,9,0
226,9,0
224,9,0
222,9,0
220,9,0
218,9,0
216,9,0
214,9,0
212,9,0
210,9,0
208,9,0
206,9,0
204,8,0
202,8,0
200,8,0
198,8,0
196,8,0
194,8,0
192,8,0
190,8,0
188,8,0
186,8,0
184,8,0
182,8,0
180,8,0
178,7,0
176,7,0
174,7,0
172,7,0
170,7,0
168,7,0
166,7,0
164,7,0
162,7,0
160,7,0
158,7,0
156,7,0
154,6,0
152,6,0
150,6,0
148,6,0
146,6,0
144,6,0
142,6,0
140,6,0
138,6,0
136,6,0
134,6,0
132,6,0
130,6,0
128,5,0
126,5,0
124,5,0
122,5,0
120,5,0
118,5,0
116,5,0
114,5,0
112,5,0
110,5,0
108,5,0
106,5,0
104,5,0
102,4,0
100,4,0
98,4,0
96,4,0
94,4,0
92,4,0
90,4,0
88,4,0
86,4,0
